time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-09 00:00:00+00:00,1,1,17,4
2025-01-10 00:00:00+00:00,3,3,24,6
2025-01-11 00:00:00+00:00,3,3,3,1
2025-01-12 00:00:00+00:00,2,2,41,5
2025-01-13 00:00:00+00:00,398,18,22,4
2025-01-14 00:00:00+00:00,197,8,76,6
2025-01-15 00:00:00+00:00,2,2,1,1
2025-01-16 00:00:00+00:00,3,3,20,3
2025-01-17 00:00:00+00:00,5,5,23,4
2025-01-18 00:00:00+00:00,193,6,38,6
2025-01-19 00:00:00+00:00,195,8,32,1
2025-01-20 00:00:00+00:00,6,5,19,5
2025-01-21 00:00:00+00:00,1342,44,42,7
2025-01-22 00:00:00+00:00,386,16,22,10
