time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-18 00:00:00+00:00,2,2,8,2
2024-11-19 00:00:00+00:00,192,7,19,9
2024-11-20 00:00:00+00:00,194,7,20,4
2024-11-21 00:00:00+00:00,388,16,14,5
2024-11-22 00:00:00+00:00,197,12,23,6
2024-11-23 00:00:00+00:00,379,9,16,6
2024-11-24 00:00:00+00:00,2,2,4,3
2024-11-25 00:00:00+00:00,568,11,24,4
2024-11-26 00:00:00+00:00,6,6,30,7
2024-11-27 00:00:00+00:00,202,11,27,8
2024-11-28 00:00:00+00:00,1334,39,76,5
2024-11-29 00:00:00+00:00,2,2,12,2
2024-11-30 00:00:00+00:00,8,6,10,3
2024-12-01 00:00:00+00:00,379,10,1,1
