time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-28 00:00:00+00:00,3421,557,52,3
2022-12-29 00:00:00+00:00,2199,463,31,13
2022-12-30 00:00:00+00:00,511,268,70,8
2022-12-31 00:00:00+00:00,303,190,9,1
2023-01-01 00:00:00+00:00,126,102,15,1
2023-01-02 00:00:00+00:00,1227,410,115,8
2023-01-03 00:00:00+00:00,2873,629,91,6
2023-01-04 00:00:00+00:00,2322,539,110,7
2023-01-05 00:00:00+00:00,203,170,53,7
2023-01-06 00:00:00+00:00,3688,683,75,6
2023-01-07 00:00:00+00:00,194,146,6,2
2023-01-08 00:00:00+00:00,786,260,75,7
2023-01-09 00:00:00+00:00,407,222,65,8
2023-01-10 00:00:00+00:00,250,223,12,6
