url_path,views_total,views_unique
/saltyorg/Sandbox,54,27
/saltyorg/Sandbox/tree/master/roles,53,17
/saltyorg/Sandbox/commits/master,31,2
/saltyorg/Sandbox/blob/master/roles/immich/defaults/main.yml,21,5
/saltyorg/Sandbox/tree/master/roles/immich,16,4
/saltyorg/Sandbox/tree/master/roles/immich/defaults,14,4
/saltyorg/Sandbox/issues,13,7
/saltyorg/Sandbox/blob/master/roles/immich/tasks/main.yml,12,3
/saltyorg/Sandbox/blob/c397d80c5c9f4bc115a1d61a8473fa211ee9311d/roles/immich/defaults/main.yml,10,3
/saltyorg/Sandbox/tree/master/roles/varken,9,1
