time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-28 00:00:00+00:00,4,4,14,9
2024-12-29 00:00:00+00:00,8,6,6,2
2024-12-30 00:00:00+00:00,197,11,6,3
2024-12-31 00:00:00+00:00,3,3,30,3
2025-01-01 00:00:00+00:00,5,5,52,5
2025-01-02 00:00:00+00:00,4,4,10,1
2025-01-03 00:00:00+00:00,380,8,12,4
2025-01-04 00:00:00+00:00,2,2,5,2
2025-01-05 00:00:00+00:00,193,5,16,1
2025-01-06 00:00:00+00:00,8,7,62,7
2025-01-07 00:00:00+00:00,787,15,17,2
2025-01-08 00:00:00+00:00,385,14,4,2
2025-01-09 00:00:00+00:00,1,1,17,4
2025-01-10 00:00:00+00:00,3,3,24,6
