time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-28 00:00:00+00:00,497,305,0,0
2026-07-29 00:00:00+00:00,16,12,1,1
2026-07-30 00:00:00+00:00,5119,2628,77,5
2026-07-31 00:00:00+00:00,1237,823,14,2
2026-08-01 00:00:00+00:00,3320,1554,21,3
2026-08-02 00:00:00+00:00,10,5,75,4
2026-08-03 00:00:00+00:00,70,67,72,11
2026-08-04 00:00:00+00:00,120,118,15,5
2026-08-05 00:00:00+00:00,2405,1290,43,2
2026-08-06 00:00:00+00:00,1190,779,44,4
2026-08-07 00:00:00+00:00,2079,1495,17,6
2026-08-08 00:00:00+00:00,828,783,28,3
2026-08-09 00:00:00+00:00,238,229,4,3
2026-08-10 00:00:00+00:00,14,11,36,12
