url_path,views_total,views_unique
/saltyorg/Sandbox/tree/master/roles,66,21
/saltyorg/Sandbox,39,24
/saltyorg/Sandbox/commits/master,20,3
/saltyorg/Sandbox/blob/master/roles/immich/defaults/main.yml,19,4
/saltyorg/Sandbox/tree/master/roles/immich,14,3
/saltyorg/Sandbox/tree/master/roles/immich/defaults,12,3
/saltyorg/Sandbox/blob/master/roles/immich/tasks/main.yml,10,3
/saltyorg/Sandbox/tree/master/roles/varken,9,1
/saltyorg/Sandbox/tree/master/roles/kavita/defaults,8,2
/saltyorg/Sandbox/blob/master/roles/transmission/defaults/main.yml,8,1
