url_path,views_total,views_unique
/saltyorg/Sandbox,115,40
/saltyorg/Sandbox/tree/master/roles,66,22
/saltyorg/Sandbox/pulls,38,4
/saltyorg/Sandbox/pull/257,33,4
/saltyorg/Sandbox/issues,26,13
/saltyorg/Sandbox/tree/master/roles/qbittorrentvpn/tasks,18,1
/saltyorg/Sandbox/tree/master/roles/qbittorrentvpn,14,2
/saltyorg/Sandbox/tree/40f87260cbdd3c6e14c5fca1d75b8ffed05a49d1/roles/rflood/tasks/subtasks,14,1
/saltyorg/Sandbox/tree/master/roles/qbittorrentvpn/defaults,13,2
/saltyorg/Sandbox/tree/40f87260cbdd3c6e14c5fca1d75b8ffed05a49d1/roles/rflood/tasks/subtasks/post-install,13,1
