time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-03 00:00:00+00:00,13.0,13.0,24,4
2025-08-04 00:00:00+00:00,17.0,14.0,21,5
2025-08-05 00:00:00+00:00,216.0,206.0,15,3
2025-08-06 00:00:00+00:00,148.0,143.0,41,6
2025-08-07 00:00:00+00:00,201.0,196.0,13,3
2025-08-08 00:00:00+00:00,14.0,11.0,16,3
2025-08-09 00:00:00+00:00,278.0,262.0,13,4
2025-08-10 00:00:00+00:00,11.0,11.0,29,5
2025-08-11 00:00:00+00:00,841.0,609.0,26,5
2025-08-12 00:00:00+00:00,401.0,196.0,12,3
2025-08-13 00:00:00+00:00,15.0,13.0,21,5
2025-08-14 00:00:00+00:00,1.0,1.0,12,2
2025-08-15 00:00:00+00:00,,,11,2
2025-08-16 00:00:00+00:00,,,2,2
