url_path,views_total,views_unique
/saltyorg/Sandbox,58,24
/saltyorg/Sandbox/tree/master/roles,26,12
/saltyorg/Sandbox/pull/117,14,4
/saltyorg/Sandbox/search,13,4
/saltyorg/Sandbox/issues,8,6
/saltyorg/Sandbox/commits/master,5,2
/saltyorg/Sandbox/tree/master/defaults,4,4
/saltyorg/Sandbox/commit/9d83fb8be822c5a8950d5309a1384765e4d9dfc2,4,2
/saltyorg/Sandbox/blob/master/defaults/settings.yml.default,3,3
/saltyorg/Sandbox/blob/4d79f330751940fb977585d9c381e7c328212320/roles/unifi/defaults/main.yml,3,2
