time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-02 00:00:00+00:00,10,8,33,5
2025-06-03 00:00:00+00:00,338,320,8,4
2025-06-04 00:00:00+00:00,142,129,39,6
2025-06-05 00:00:00+00:00,193,184,13,4
2025-06-06 00:00:00+00:00,9,9,5,1
2025-06-07 00:00:00+00:00,9,9,16,5
2025-06-08 00:00:00+00:00,8,8,18,3
2025-06-09 00:00:00+00:00,73,65,23,4
2025-06-10 00:00:00+00:00,1161,717,7,4
2025-06-11 00:00:00+00:00,960,679,9,3
2025-06-12 00:00:00+00:00,106,84,36,4
2025-06-13 00:00:00+00:00,9,8,22,5
2025-06-14 00:00:00+00:00,7,7,11,1
2025-06-15 00:00:00+00:00,10,9,3,3
