time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-11 00:00:00+00:00,254,228,7,3
2023-01-12 00:00:00+00:00,317,266,12,3
2023-01-13 00:00:00+00:00,1293,486,29,3
2023-01-14 00:00:00+00:00,497,248,4,2
2023-01-15 00:00:00+00:00,644,249,82,10
2023-01-16 00:00:00+00:00,4452,661,196,5
2023-01-17 00:00:00+00:00,343,153,49,7
2023-01-18 00:00:00+00:00,436,339,11,3
2023-01-19 00:00:00+00:00,71,66,82,6
2023-01-20 00:00:00+00:00,683,460,46,5
2023-01-21 00:00:00+00:00,255,178,45,2
2023-01-22 00:00:00+00:00,76,70,87,7
2023-01-23 00:00:00+00:00,1338,445,65,9
2023-01-24 00:00:00+00:00,656,367,31,6
