time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-23 00:00:00+00:00,14,13,34,6
2025-04-24 00:00:00+00:00,79,78,29,6
2025-04-25 00:00:00+00:00,11,11,43,7
2025-04-26 00:00:00+00:00,15,15,37,14
2025-04-27 00:00:00+00:00,8,8,6,5
2025-04-28 00:00:00+00:00,12,9,18,7
2025-04-29 00:00:00+00:00,11,11,17,2
2025-04-30 00:00:00+00:00,16,13,16,3
2025-05-01 00:00:00+00:00,12,11,11,2
2025-05-02 00:00:00+00:00,2306,975,2,1
2025-05-03 00:00:00+00:00,8,8,11,2
2025-05-04 00:00:00+00:00,865,431,6,3
2025-05-05 00:00:00+00:00,1364,702,17,6
2025-05-06 00:00:00+00:00,198,190,65,7
