url_path,views_total,views_unique
/saltyorg/Sandbox,26,15
/saltyorg/Sandbox/issues/445,18,4
/saltyorg/Sandbox/tree/master/roles,13,8
/saltyorg/Sandbox/issues,8,4
/saltyorg/Sandbox/blob/master/roles/filebrowser/defaults/main.yml,4,1
/saltyorg/Sandbox/tree/master/roles/filebrowser,4,1
/saltyorg/Sandbox/tree/master/roles/filebrowser/defaults,4,1
/saltyorg/Sandbox/pulls,3,3
/saltyorg/Sandbox/blob/master/roles/calibre/defaults/main.yml,3,2
/saltyorg/Sandbox/blob/master/roles/immich/defaults/main.yml,3,2
