url_path,views_total,views_unique
/saltyorg/Sandbox/tree/master/roles,57,19
/saltyorg/Sandbox,47,26
/saltyorg/Sandbox/commits/master,30,2
/saltyorg/Sandbox/blob/master/roles/immich/defaults/main.yml,23,5
/saltyorg/Sandbox/tree/master/roles/immich,18,4
/saltyorg/Sandbox/tree/master/roles/immich/defaults,16,4
/saltyorg/Sandbox/blob/master/roles/immich/tasks/main.yml,14,3
/saltyorg/Sandbox/blob/c397d80c5c9f4bc115a1d61a8473fa211ee9311d/roles/immich/defaults/main.yml,10,3
/saltyorg/Sandbox/tree/master/roles/varken,9,1
/saltyorg/Sandbox/tree/master/roles/immich/tasks,8,2
