url_path,views_total,views_unique
/saltyorg/Sandbox,28,17
/saltyorg/Sandbox/issues/445,18,4
/saltyorg/Sandbox/tree/master/roles,15,9
/saltyorg/Sandbox/issues,8,4
/saltyorg/Sandbox/blob/f5941c4f39efa2b18f01868d061086cb8140f4f1/roles/immich/defaults/main.yml,7,2
/saltyorg/Sandbox/blob/master/roles/immich/defaults/main.yml,5,3
/saltyorg/Sandbox/pulls,4,3
/saltyorg/Sandbox/blob/master/roles/filebrowser/defaults/main.yml,4,1
/saltyorg/Sandbox/tree/master/roles/filebrowser,4,1
/saltyorg/Sandbox/tree/master/roles/filebrowser/defaults,4,1
