url_path,views_total,views_unique
/Cloudbox/Cloudbox/wiki,659,430
/Cloudbox/Cloudbox,472,318
/Cloudbox/Cloudbox/wiki/Basics%3A-Cloudbox-Install-Types,101,73
/Cloudbox/Cloudbox/wiki/Basics%3A-Introduction,97,75
/Cloudbox/Cloudbox/wiki/Install%3A-Overview,51,41
/Cloudbox/Cloudbox/wiki/Prerequisites%3A-Server,50,42
/Cloudbox/Cloudbox/issues,49,23
/Cloudbox/Cloudbox/wiki/Google-Drive-API-Client-ID-and-Client-Secret,45,33
/Cloudbox/Cloudbox/wiki/Install%3A-accounts.yml,36,27
/Cloudbox/Cloudbox/wiki/Updating-Cloudbox-%28Master-branch%29,36,25
