url_path,views_total,views_unique
/Cloudbox/Cloudbox/wiki,800,488
/Cloudbox/Cloudbox,599,382
/Cloudbox/Cloudbox/wiki/Basics%3A-Cloudbox-Install-Types,118,84
/Cloudbox/Cloudbox/wiki/Install%3A-Rclone,112,46
/Cloudbox/Cloudbox/wiki/Basics%3A-Introduction,107,88
/Cloudbox/Cloudbox/wiki/Install%3A-Dependencies-%28Master-Branch%29,86,41
/Cloudbox/Cloudbox/wiki/Install%3A-Overview,78,44
/Cloudbox/Cloudbox/wiki/Install%3A-accounts.yml,73,36
/Cloudbox/Cloudbox/wiki/Prerequisites%3A-Server,70,42
/Cloudbox/Cloudbox/wiki/Install%3A-Cloudbox-%28Master-branch%29,67,29
