url_path,views_total,views_unique
/Cloudbox/Cloudbox/wiki,667,426
/Cloudbox/Cloudbox,480,309
/Cloudbox/Cloudbox/wiki/Basics%3A-Introduction,95,75
/Cloudbox/Cloudbox/wiki/Basics%3A-Cloudbox-Install-Types,95,70
/Cloudbox/Cloudbox/wiki/Install%3A-Overview,61,45
/Cloudbox/Cloudbox/issues,52,25
/Cloudbox/Cloudbox/wiki/Prerequisites%3A-Server,50,42
/Cloudbox/Cloudbox/wiki/Google-Drive-API-Client-ID-and-Client-Secret,50,38
/Cloudbox/Cloudbox/wiki/Install%3A-accounts.yml,45,31
/Cloudbox/Cloudbox/wiki/Install%3A-Dependencies-%28Master-Branch%29,39,29
