url_path,views_total,views_unique
/Cloudbox/Cloudbox/wiki,824,497
/Cloudbox/Cloudbox,595,385
/Cloudbox/Cloudbox/wiki/Basics%3A-Cloudbox-Install-Types,118,86
/Cloudbox/Cloudbox/wiki/Basics%3A-Introduction,106,89
/Cloudbox/Cloudbox/wiki/Install%3A-Rclone,100,42
/Cloudbox/Cloudbox/wiki/Install%3A-Dependencies-%28Master-Branch%29,89,39
/Cloudbox/Cloudbox/wiki/Install%3A-Overview,86,48
/Cloudbox/Cloudbox/wiki/Prerequisites%3A-Server,71,45
/Cloudbox/Cloudbox/wiki/Install%3A-accounts.yml,61,33
/Cloudbox/Cloudbox/search,59,17
