url_path,views_total,views_unique
/Cloudbox/Cloudbox/wiki,715,456
/Cloudbox/Cloudbox,500,336
/Cloudbox/Cloudbox/wiki/Basics%3A-Cloudbox-Install-Types,118,83
/Cloudbox/Cloudbox/wiki/Basics%3A-Introduction,106,80
/Cloudbox/Cloudbox/wiki/Prerequisites%3A-Server,77,50
/Cloudbox/Cloudbox/wiki/Install%3A-Overview,59,34
/Cloudbox/Cloudbox/wiki/Google-Drive-API-Client-ID-and-Client-Secret,55,40
/Cloudbox/Cloudbox/wiki/Prerequisites%3A-Cloud-Storage,50,37
/Cloudbox/Cloudbox/wiki/Cloudbox-Backup-and-Restore,49,28
/Cloudbox/Cloudbox/issues,47,22
