url_path,views_total,views_unique
/Cloudbox/Cloudbox/wiki,667,438
/Cloudbox/Cloudbox,476,313
/Cloudbox/Cloudbox/wiki/Basics%3A-Introduction,98,80
/Cloudbox/Cloudbox/wiki/Basics%3A-Cloudbox-Install-Types,97,72
/Cloudbox/Cloudbox/wiki/Install%3A-Overview,77,53
/Cloudbox/Cloudbox/wiki/Google-Drive-API-Client-ID-and-Client-Secret,53,38
/Cloudbox/Cloudbox/wiki/Install%3A-accounts.yml,53,32
/Cloudbox/Cloudbox/wiki/Install%3A-Dependencies-%28Master-Branch%29,53,30
/Cloudbox/Cloudbox/wiki/Prerequisites%3A-Server,52,45
/Cloudbox/Cloudbox/issues,50,26
