url_path,views_total,views_unique
/Cloudbox/Cloudbox/wiki,1018,684
/Cloudbox/Cloudbox,776,537
/Cloudbox/Cloudbox/wiki/Basics%3A-Cloudbox-Install-Types,156,121
/Cloudbox/Cloudbox/wiki/Basics%3A-Introduction,118,105
/Cloudbox/Cloudbox/issues,88,57
/Cloudbox/Cloudbox/wiki/Install%3A-Overview,87,61
/Cloudbox/Cloudbox/wiki/Prerequisites%3A-Server,87,59
/Cloudbox/Cloudbox/wiki/Install%3A-Dependencies-%28Master-Branch%29,78,45
/Cloudbox/Cloudbox/wiki/Basics%3A-Accessing-Cloudbox-Apps,65,55
/Cloudbox/Cloudbox/releases/tag/1.4.5,57,43
